prefecture,city,yomigana,population,search_volume
山梨県,（旧：上九一色村［南部］）,,894,0
山梨県,（旧：河口湖町）,,21089,0
山梨県,（旧：勝山村）,,2735,0
山梨県,（旧：足和田村）,,1364,0
山梨県,小菅村,,684,0
山梨県,丹波山村,,530,0
長野県,長野市,ながのし,372760,0
長野県,（旧：長野市）,,353819,0
長野県,（旧：大岡村）,,823,0
長野県,（旧：信州新町）,,3540,0
長野県,（旧：豊野町）,,8790,0
長野県,（旧：戸隠村）,,3055,0
長野県,（旧：鬼無里村）,,1128,0
長野県,（旧：中条村）,,1605,0
長野県,松本市,まつもとし,241145,0
長野県,（旧：松本市）,,207575,0
長野県,（旧：四賀村）,,4093,0
長野県,（旧：波田町）,,15071,0
長野県,（旧：奈川村）,,562,0
長野県,（旧：安曇村）,,1632,0
長野県,（旧：梓川村）,,12212,0
長野県,上田市,うえだし,154055,0
長野県,（旧：上田市）,,120466,0
長野県,（旧：丸子町）,,21091,0
長野県,（旧：真田町）,,9339,0
長野県,（旧：武石村）,,3159,0
長野県,岡谷市,おかやし,47790,0
長野県,飯田市,いいだし,98164,0
長野県,（旧：飯田市）,,96615,0
長野県,（旧：上村）,,351,0
長野県,（旧：南信濃村）,,1198,0
長野県,諏訪市,すわし,48729,0
長野県,須坂市,すざかし,49559,0
長野県,小諸市,こもろし,40991,0
長野県,伊那市,いなし,66125,0
長野県,（旧：伊那市）,,59332,0
長野県,（旧：高遠町）,,5175,0
長野県,（旧：長谷村）,,1618,0
長野県,駒ヶ根市,こまがねし,32202,0
長野県,中野市,なかのし,42338,0
長野県,（旧：中野市）,,38498,0
長野県,（旧：豊田村）,,3840,0
長野県,大町市,おおまちし,26029,0
長野県,（旧：大町市）,,24423,0
長野県,（旧：八坂村）,,755,0
長野県,（旧：美麻村）,,851,0
長野県,飯山市,いいやまし,19539,0
長野県,茅野市,ちのし,56400,0
長野県,塩尻市,しおじりし,67241,0
長野県,（旧：塩尻市）,,65002,0
長野県,（旧：楢川村）,,2239,0
長野県,佐久市,さくし,98199,0
長野県,（旧：佐久市）,,71668,0
長野県,（旧：臼田町）,,12832,0
長野県,（旧：望月町）,,8069,0
長野県,（旧：浅科村）,,5630,0
長野県,千曲市,ちくまし,58852,0
長野県,（旧：更埴市）,,36439,0
長野県,（旧：上山田町）,,5568,0
長野県,（旧：戸倉町）,,16845,0
長野県,東御市,とうみし,30122,0
長野県,（旧：北御牧村）,,4690,0
長野県,（旧：東部町）,,25432,0
長野県,安曇野市,あづみのし,94222,0
長野県,（旧：明科町）,,7659,0
長野県,（旧：豊科町）,,27362,0
長野県,（旧：穂高町）,,32529,0
長野県,（旧：三郷村）,,18026,0
長野県,（旧：堀金村）,,8646,0
長野県,小海町,,4353,0
長野県,川上村,,4344,0
長野県,南牧村,,3242,0
長野県,南相木村,,962,0
長野県,北相木村,,752,0
長野県,佐久穂町,,10218,0
長野県,（旧：佐久町）,,6745,0
長野県,（旧：八千穂村）,,3473,0
長野県,軽井沢町,,19188,0
長野県,御代田町,,15555,0
長野県,立科町,,6612,0
長野県,青木村,,4121,0
長野県,長和町,,5600,0
長野県,（旧：長門町）,,4011,0
長野県,（旧：和田村）,,1589,0
長野県,下諏訪町,,19155,0
長野県,富士見町,,14084,0
長野県,原村,,7680,0
長野県,辰野町,,18555,0
長野県,箕輪町,,24989,0
長野県,飯島町,,9004,0
長野県,南箕輪村,,15797,0
長野県,中川村,,4651,0
長野県,宮田村,,8569,0
長野県,松川町,,12530,0
長野県,高森町,,12811,0
長野県,阿南町,,4299,0
長野県,阿智村,,6068,0
長野県,（旧：清内路村）,,511,0
長野県,（旧：阿智村）,,5087,0
長野県,（旧：浪合村）,,470,0
長野県,平谷村,,387,0
長野県,根羽村,,852,0
長野県,下條村,,3545,0
長野県,売木村,,548,0
長野県,天龍村,,1178,0
長野県,泰阜村,,1542,0
長野県,喬木村,,5973,0
長野県,豊丘村,,6426,0
長野県,大鹿村,,1023,0
長野県,上松町,,4131,0
長野県,南木曽町,,3915,0
長野県,木祖村,,2692,0
長野県,王滝村,,715,0
長野県,大桑村,,3439,0
長野県,木曽町,,10584,0
長野県,（旧：木曽福島町）,,5878,0
長野県,（旧：日義村）,,2112,0
長野県,（旧：開田村）,,1439,0
長野県,（旧：三岳村）,,1155,0
長野県,麻績村,,2593,0
長野県,生坂村,,1639,0
長野県,山形村,,8400,0
長野県,朝日村,,4279,0
長野県,筑北村,,4149,0
長野県,（旧：本城村）,,1561,0
長野県,（旧：坂北村）,,1528,0
長野県,（旧：坂井村）,,1060,0
長野県,池田町,,9382,0
長野県,松川村,,9599,0
長野県,白馬村,,8575,0
長野県,小谷村,,2647,0
長野県,坂城町,,14004,0
長野県,小布施町,,10660,0
長野県,高山村,,6617,0
長野県,山ノ内町,,11352,0
長野県,木島平村,,4375,0
長野県,野沢温泉村,,3279,0
長野県,信濃町,,7739,0
長野県,小川村,,2215,0
長野県,飯綱町,,10296,0
長野県,（旧：牟礼村）,,6151,0
長野県,（旧：三水村）,,4145,0
長野県,栄村,,1660,0
岐阜県,岐阜市,ぎふし,402557,0
岐阜県,（旧：岐阜市）,,388748,0
岐阜県,（旧：柳津町）,,13809,0
岐阜県,大垣市,おおがきし,158286,0
岐阜県,（旧：大垣市）,,148607,0
岐阜県,（旧：上石津町）,,4980,0
岐阜県,（旧：墨俣町）,,4699,0
岐阜県,高山市,たかやまし,84419,0
岐阜県,（旧：高山市）,,59639,0
岐阜県,（旧：丹生川村）,,3983,0
岐阜県,（旧：清見村）,,2166,0
岐阜県,（旧：荘川村）,,1010,0
岐阜県,（旧：宮村）,,2355,0
岐阜県,（旧：久々野町）,,3184,0
岐阜県,（旧：朝日村）,,1435,0
岐阜県,（旧：高根村）,,281,0
岐阜県,（旧：国府町）,,7537,0
岐阜県,（旧：上宝村）,,2829,0
岐阜県,多治見市,たじみし,106732,0
岐阜県,（旧：多治見市）,,97477,0
岐阜県,（旧：笠原町）,,9255,0
岐阜県,関市,せきし,85283,0
岐阜県,（旧：関市）,,72854,0
岐阜県,（旧：洞戸村）,,1783,0
岐阜県,（旧：板取村）,,916,0
岐阜県,（旧：武芸川町）,,5539,0
岐阜県,（旧：武儀町）,,2840,0
岐阜県,（旧：上之保村）,,1351,0
岐阜県,中津川市,なかつがわし,76570,0
岐阜県,（旧：中津川市）,,52897,0
岐阜県,（旧：坂下町）,,4305,0
岐阜県,（旧：川上村）,,719,0
岐阜県,（旧：加子母村）,,2498,0
岐阜県,（旧：付知町）,,5332,0
岐阜県,（旧：福岡町）,,6197,0
岐阜県,（旧：蛭川村）,,3078,0
岐阜県,（旧：山口村）,,1544,0
岐阜県,美濃市,みのし,19247,0
岐阜県,瑞浪市,みずなみし,37150,0
岐阜県,羽島市,はしまし,65649,0
岐阜県,恵那市,えなし,47774,0
岐阜県,（旧：恵那市）,,32082,0
岐阜県,（旧：岩村町）,,4672,0
岐阜県,（旧：山岡町）,,3773,0
岐阜県,（旧：明智町）,,4903,0
岐阜県,（旧：串原村）,,696,0
岐阜県,（旧：上矢作町）,,1648,0
岐阜県,美濃加茂市,みのかもし,56689,0
岐阜県,土岐市,ときし,55348,0
岐阜県,各務原市,かかみがはらし,144521,0
岐阜県,（旧：各務原市）,,132908,0
岐阜県,（旧：川島町）,,11613,0
岐阜県,可児市,かにし,99968,0
岐阜県,（旧：可児市）,,98743,0
岐阜県,（旧：兼山町）,,1225,0
岐阜県,山県市,やまがたし,25280,0
岐阜県,（旧：高富町）,,16355,0
岐阜県,（旧：伊自良村）,,3051,0
岐阜県,（旧：美山町）,,5874,0
岐阜県,瑞穂市,みずほし,56388,0
岐阜県,（旧：穂積町）,,42700,0
岐阜県,（旧：巣南町）,,13688,0
岐阜県,飛騨市,ひだし,22538,0
岐阜県,（旧：古川町）,,13681,0
岐阜県,（旧：河合村）,,848,0
岐阜県,（旧：宮川村）,,559,0
岐阜県,（旧：神岡町）,,7450,0
岐阜県,本巣市,もとすし,32928,0
岐阜県,（旧：本巣町）,,7143,0
岐阜県,（旧：真正町）,,13140,0
岐阜県,（旧：糸貫町）,,11460,0
岐阜県,（旧：根尾村）,,1185,0
岐阜県,郡上市,ぐじょうし,38997,0
岐阜県,（旧：八幡町）,,12532,0
岐阜県,（旧：大和町）,,6096,0
岐阜県,（旧：白鳥町）,,10431,0
岐阜県,（旧：高鷲村）,,2866,0
岐阜県,（旧：美並村）,,4090,0
岐阜県,（旧：明宝村）,,1446,0
岐阜県,（旧：和良村）,,1536,0
岐阜県,下呂市,げろし,30428,0
岐阜県,（旧：萩原町）,,9939,0
岐阜県,（旧：小坂町）,,2789,0
岐阜県,（旧：下呂町）,,11234,0
岐阜県,（旧：金山町）,,5415,0
岐阜県,（旧：馬瀬村）,,1051,0
岐阜県,海津市,かいづし,32735,0
岐阜県,（旧：海津町）,,12096,0
岐阜県,（旧：平田町）,,6676,0
岐阜県,（旧：南濃町）,,13963,0
岐阜県,岐南町,,25881,0
岐阜県,笠松町,,22208,0
岐阜県,養老町,,26882,0
岐阜県,垂井町,,26402,0
岐阜県,関ケ原町,,6610,0
岐阜県,神戸町,,18585,0
岐阜県,輪之内町,,9654,0
岐阜県,安八町,,14355,0
岐阜県,揖斐川町,,19529,0
岐阜県,（旧：揖斐川町）,,14872,0
岐阜県,（旧：谷汲村）,,2695,0
岐阜県,（旧：春日村）,,761,0
岐阜県,（旧：久瀬村）,,709,0
岐阜県,（旧：藤橋村）,,212,0
岐阜県,（旧：坂内村）,,280,0
岐阜県,大野町,,22041,0
岐阜県,池田町,,23360,0
岐阜県,北方町,,18139,0
岐阜県,坂祝町,,8071,0
岐阜県,富加町,,5626,0
岐阜県,川辺町,,9860,0
岐阜県,七宗町,,3402,0
岐阜県,八百津町,,10195,0
岐阜県,白川町,,7412,0
岐阜県,東白川村,,2016,0
岐阜県,御嵩町,,17516,0
岐阜県,白川村,,1511,0
静岡県,静岡市,,693389,0
静岡県,（旧：静岡市）,,462323,0
静岡県,（旧：清水市）,,213081,0
静岡県,（旧：蒲原町）,,10606,0
静岡県,（旧：由比町）,,7379,0
静岡県,静岡市葵区,しずおかしあおいく,249297,0
静岡県,静岡市駿河区,しずおかしするがく,213026,0
静岡県,静岡市清水区,しずおかししみずく,231066,0
静岡県,浜松市,,790718,0
静岡県,（旧：浜松市）,,593001,0
静岡県,（旧：天竜市）,,17815,0
静岡県,（旧：浜北市）,,98779,0
静岡県,（旧：春野町）,,3780,0
静岡県,（旧：龍山村）,,488,0
静岡県,（旧：佐久間町）,,2853,0
静岡県,（旧：水窪町）,,1790,0
静岡県,（旧：舞阪町）,,11120,0
静岡県,（旧：雄踏町）,,14836,0
静岡県,（旧：細江町）,,20360,0
静岡県,（旧：引佐町）,,12391,0
静岡県,（旧：三ケ日町）,,13505,0
静岡県,浜松市中区,,235240,0
静岡県,浜松市東区,,129356,0
静岡県,浜松市西区,,108160,0
静岡県,浜松市南区,,99769,0
静岡県,浜松市北区,,92688,0
静岡県,浜松市浜北区,,98779,0
静岡県,浜松市天竜区,はままつしてんりゅうく,26726,0
静岡県,沼津市,ぬまづし,189386,0
静岡県,（旧：沼津市）,,186939,0
静岡県,（旧：戸田村）,,2447,0
静岡県,熱海市,あたみし,34208,0
静岡県,三島市,みしまし,107783,0
静岡県,富士宮市,ふじのみやし,128105,0
静岡県,（旧：富士宮市）,,120193,0
静岡県,（旧：芝川町）,,7912,0
静岡県,伊東市,いとうし,65491,0
静岡県,島田市,しまだし,95719,0
静岡県,（旧：島田市）,,73349,0
静岡県,（旧：金谷町）,,18137,0
静岡県,（旧：川根町）,,4233,0
静岡県,富士市,ふじし,245392,0
静岡県,（旧：富士市）,,230641,0
静岡県,（旧：富士川町）,,14751,0
静岡県,磐田市,いわたし,166672,0
静岡県,（旧：磐田市）,,90352,0
静岡県,（旧：福田町）,,17141,0
静岡県,（旧：竜洋町）,,17987,0
静岡県,（旧：豊田町）,,30483,0
静岡県,（旧：豊岡村）,,10709,0
静岡県,焼津市,やいづし,136845,0
静岡県,（旧：焼津市）,,115758,0
静岡県,（旧：大井川町）,,21087,0
静岡県,掛川市,かけがわし,114954,0
静岡県,（旧：掛川市）,,85972,0
静岡県,（旧：大須賀町）,,10324,0
静岡県,（旧：大東町）,,18658,0
静岡県,藤枝市,ふじえだし,141342,0
静岡県,（旧：藤枝市）,,130860,0
静岡県,（旧：岡部町）,,10482,0
静岡県,御殿場市,ごてんばし,86614,0
